Stars,Title,docking score,glide emodel,glide gscore,Formula
,ZINC33253646,-2.611,-33.281,-3.206,
,ZINC41091794,-2.611,-35.762,-2.629,
,ZINC32962239,-2.61,-42.18,-3.952,
,ZINC32962239,-2.61,-42.18,-3.952,
,ZINC32962180,-2.606,-39.761,-3.602,
,ZINC32962180,-2.606,-39.761,-3.602,
,ZINC35397638,-2.605,-30.829,-2.605,
,ZINC35397638,-2.605,-30.829,-2.605,
,ZINC35479642,-2.603,-31.797,-2.604,
,ZINC35479642,-2.603,-31.797,-2.604,
,ZINC15729572,-2.603,-35.157,-3.261,
,ZINC15729572,-2.603,-35.157,-3.261,
,ZINC65844447,-2.601,-29.426,-2.601,
,ZINC65844447,-2.601,-29.426,-2.601,
,ZINC05234729,-2.598,-35.128,-2.696,
,ZINC64843433,-2.595,-38.675,-3.587,
,ZINC64843433,-2.595,-38.675,-3.587,
,ZINC32962181,-2.591,-39.793,-3.461,
,ZINC32962181,-2.591,-39.793,-3.461,
,ZINC00947873,-2.59,-34.655,-2.617,
,ZINC00947873,-2.59,-34.655,-2.617,
,ZINC94622317,-2.589,-36.422,-4.194,
,ZINC64843365,-2.589,-33.216,-2.59,
,ZINC64843365,-2.589,-33.216,-2.59,
,ZINC13302862,-2.585,-38.678,-2.585,
,ZINC78406490,-2.583,-42.008,-3.059,
,ZINC33253645,-2.583,-41.265,-3.654,
,ZINC33253645,-2.583,-41.265,-3.654,
,ZINC91054712,-2.582,-34.989,-2.6,
,ZINC35397674,-2.582,-33.658,-2.707,
,ZINC35397674,-2.582,-33.658,-2.707,
,ZINC00792949,-2.581,-25.35,-2.88,
,ZINC00583243,-2.578,-35.409,-2.7,
,ZINC32962249,-2.578,-38.749,-2.81,
,ZINC32962249,-2.578,-38.749,-2.81,
,ZINC78481245,-2.577,-32.698,-2.577,
,ZINC78481245,-2.577,-32.698,-2.577,
,ZINC32962239,-2.574,-32.813,-2.692,
,ZINC32962239,-2.574,-32.813,-2.692,
,ZINC32962229,-2.57,-32.167,-2.609,
,ZINC32962229,-2.57,-32.167,-2.609,
,ZINC32962229,-2.57,-32.167,-2.609,
,ZINC32962229,-2.57,-32.167,-2.609,
,ZINC32962170,-2.568,-46.064,-3.39,
,ZINC32962170,-2.568,-46.064,-3.39,
,ZINC16925024,-2.568,-38.227,-2.777,
,ZINC11613988,-2.567,-39.547,-2.574,
,ZINC11613988,-2.567,-39.547,-2.574,
,ZINC11613988,-2.567,-39.547,-2.574,
,ZINC11613988,-2.567,-39.547,-2.574,
,ZINC64472356,-2.566,-32.514,-2.566,
,ZINC64472356,-2.566,-32.514,-2.566,
,ZINC64491165,-2.559,-37.385,-2.638,
,ZINC64491165,-2.559,-37.385,-2.638,
,ZINC32961666,-2.556,-31.419,-2.556,
,ZINC32961666,-2.556,-31.419,-2.556,
,ZINC95101078,-2.556,-61.02,-3.98,
,ZINC95101078,-2.556,-61.02,-3.98,
,ZINC07053757,-2.554,-36.033,-2.579,
,ZINC57769660,-2.554,-34.314,-2.642,
,ZINC33253432,-2.553,-41.99,-3.18,
,ZINC33253432,-2.553,-41.99,-3.18,
,ZINC33253649,-2.553,-32.809,-3.125,
,ZINC33253649,-2.553,-32.809,-3.125,
,ZINC13341673,-2.553,-26.189,-2.572,
,ZINC00525196,-2.551,-37.637,-2.551,
,ZINC35397461,-2.55,-28.003,-2.55,
,ZINC35397461,-2.55,-28.003,-2.55,
,ZINC35397251,-2.549,-30.403,-2.549,
,ZINC35397251,-2.549,-30.403,-2.549,
,ZINC15275997,-2.548,-41.462,-4.155,
,ZINC35397449,-2.544,-32.102,-2.544,
,ZINC35397449,-2.544,-32.102,-2.544,
,ZINC79097358,-2.543,-28.315,-2.543,
,ZINC79097358,-2.543,-28.315,-2.543,
,ZINC79097358,-2.543,-28.315,-2.543,
,ZINC79097358,-2.543,-28.315,-2.543,
,ZINC33254066,-2.543,-28.849,-2.556,
,ZINC32961603,-2.543,-34.15,-2.549,
,ZINC32961603,-2.543,-34.15,-2.549,
,ZINC32962200,-2.542,-39.411,-3.345,
,ZINC32962200,-2.542,-39.411,-3.345,
,ZINC32962195,-2.542,-42.08,-3.597,
,ZINC32962195,-2.542,-42.08,-3.597,
,ZINC65735216,-2.541,-43.791,-2.541,
,ZINC65735216,-2.541,-43.791,-2.541,
,ZINC65735216,-2.541,-43.791,-2.541,
,ZINC35397682,-2.541,-38.286,-3.64,
,ZINC35397682,-2.541,-38.286,-3.64,
,ZINC64843437,-2.536,-36.544,-3.472,
,ZINC64843437,-2.536,-36.544,-3.472,
,ZINC64843437,-2.536,-36.544,-3.472,
,ZINC64843437,-2.536,-36.544,-3.472,
,ZINC35397384,-2.536,-32.251,-2.536,
,ZINC35397384,-2.536,-32.251,-2.536,
,ZINC32962168,-2.535,-41.363,-3.15,
,ZINC32962168,-2.535,-41.363,-3.15,
,ZINC64499338,-2.535,-53.027,-4.811,
,ZINC64499338,-2.535,-53.027,-4.811,
,ZINC64499338,-2.535,-53.027,-4.811,
,ZINC22367948,-2.534,-40.252,-2.703,
,ZINC33253888,-2.533,-30.482,-2.564,
,ZINC05280486,-2.531,-36.212,-2.531,
,ZINC05280486,-2.531,-36.212,-2.531,
,ZINC33253486,-2.529,-37.392,-3.058,
,ZINC33253486,-2.529,-37.392,-3.058,
,ZINC00552359,-2.527,-31.319,-3.271,
,ZINC47383446,-2.525,-28.167,-2.591,
,ZINC24432822,-2.524,-25.085,-2.575,
,ZINC16264885,-2.524,-40.63,-3.087,
,ZINC05855811,-2.521,-31.326,-2.676,
,ZINC06315821,-2.518,-34.825,-2.892,
,ZINC35397452,-2.516,-29.559,-2.516,
,ZINC35397452,-2.516,-29.559,-2.516,
,ZINC33253645,-2.515,-34.751,-3.148,
,ZINC33253645,-2.515,-34.751,-3.148,
,ZINC57748662,-2.513,-34.24,-3.62,
,ZINC07357406,-2.513,-38.745,-3.626,
,ZINC06919712,-2.507,-34.299,-2.771,
,ZINC09356524,-2.506,-38.828,-2.7,
,ZINC09356524,-2.506,-38.828,-2.7,
,ZINC35397698,-2.503,-38.839,-3.489,
,ZINC35397698,-2.503,-38.839,-3.489,
,ZINC33253441,-2.498,-32.808,-3.071,
,ZINC33253441,-2.498,-32.808,-3.071,
,ZINC64580540,-2.496,-34.271,-2.568,
,ZINC64580540,-2.496,-34.271,-2.568,
,ZINC64580549,-2.495,-33.021,-2.569,
,ZINC64580549,-2.495,-33.021,-2.569,
,ZINC33253355,-2.495,-33.573,-2.752,
,ZINC33253355,-2.495,-33.573,-2.752,
,ZINC32962249,-2.494,-37.795,-3.406,
,ZINC32962249,-2.494,-37.795,-3.406,
,ZINC33253441,-2.493,-35.821,-2.929,
,ZINC33253441,-2.493,-35.821,-2.929,
,ZINC32961579,-2.489,-41.4,-2.533,
,ZINC32961579,-2.489,-41.4,-2.533,
,ZINC33253661,-2.488,-40.999,-3.586,
,ZINC33253661,-2.488,-40.999,-3.586,
,ZINC00284250,-2.487,-38.231,-3.263,
,ZINC00284250,-2.487,-38.231,-3.263,
,ZINC33253578,-2.484,-36.194,-3.23,
,ZINC33253578,-2.484,-36.194,-3.23,
,ZINC41638731,-2.484,-33.625,-2.874,
,ZINC32962194,-2.479,-34.516,-3.306,
,ZINC32962194,-2.479,-34.516,-3.306,
,ZINC32962263,-2.474,-36.41,-2.81,
,ZINC32962263,-2.474,-36.41,-2.81,
,ZINC05855811,-2.472,-38.658,-3.365,
,ZINC72027105,-2.471,-36.097,-2.57,
,ZINC72027105,-2.471,-36.097,-2.57,
,ZINC72027105,-2.471,-36.097,-2.57,
,ZINC13340251,-2.47,-30.819,-2.472,
,ZINC13340251,-2.47,-30.819,-2.472,
,ZINC06110541,-2.466,-36.484,-3.36,
,ZINC33253049,-2.466,-37.323,-2.466,
,ZINC33253049,-2.466,-37.323,-2.466,
,ZINC12771140,-2.465,-56.423,-4.894,
,ZINC12771140,-2.465,-56.423,-4.894,
,ZINC12771140,-2.465,-56.423,-4.894,
,ZINC89229689,-2.465,-36.864,-3.985,
,ZINC32961598,-2.464,-37.309,-2.474,
,ZINC32961598,-2.464,-37.309,-2.474,
,ZINC07053232,-2.458,-32.027,-2.804,
,ZINC07053232,-2.458,-32.027,-2.804,
,ZINC01059093,-2.458,-29.839,-2.697,
,ZINC78404018,-2.457,-34.157,-2.546,
,ZINC35397694,-2.455,-38.697,-2.633,
,ZINC35397694,-2.455,-38.697,-2.633,
,ZINC89725913,-2.453,-35.868,-3.543,
,ZINC95101078,-2.452,-56.456,-4.469,
,ZINC95101078,-2.452,-56.456,-4.469,
,ZINC32961662,-2.451,-27.862,-2.458,
,ZINC32961662,-2.451,-27.862,-2.458,
,ZINC32962099,-2.45,-35.611,-3.11,
,ZINC32962099,-2.45,-35.611,-3.11,
,ZINC01128680,-2.448,-36.158,-3.003,
,ZINC16146628,-2.448,-35.044,-2.641,
,ZINC33253507,-2.448,-33.037,-3.024,
,ZINC33253507,-2.448,-33.037,-3.024,
,ZINC33253669,-2.445,-35.646,-2.566,
,ZINC33253669,-2.445,-35.646,-2.566,
,ZINC33253489,-2.445,-39.503,-3.715,
,ZINC33253489,-2.445,-39.503,-3.715,
,ZINC01773339,-2.445,-32.699,-2.446,
,ZINC35397704,-2.444,-37.437,-3.26,
,ZINC35397704,-2.444,-37.437,-3.26,
,ZINC09065518,-2.443,-43.36,-2.443,
,ZINC32962191,-2.441,-40.986,-3.223,
,ZINC32962191,-2.441,-40.986,-3.223,
,ZINC13303011,-2.441,-38.027,-2.441,
,ZINC13303011,-2.441,-38.027,-2.441,
,ZINC13303011,-2.441,-38.027,-2.441,
,ZINC32962179,-2.44,-40.594,-2.929,
,ZINC32962179,-2.44,-40.594,-2.929,
,ZINC94557826,-2.437,-29.587,-3.534,
,ZINC94557826,-2.437,-29.587,-3.534,
,ZINC64843433,-2.436,-30.982,-2.642,
,ZINC64843433,-2.436,-30.982,-2.642,
,ZINC33253428,-2.435,-34.942,-2.816,
,ZINC33253428,-2.435,-34.942,-2.816,
,ZINC33253489,-2.434,-38.115,-2.929,
,ZINC33253489,-2.434,-38.115,-2.929,
,ZINC94622317,-2.434,-32.607,-4.039,
,ZINC32961973,-2.434,-29.818,-2.434,
,ZINC16892337,-2.429,-55.957,-5.017,
,ZINC27642601,-2.423,-41.348,-2.423,
,ZINC02874482,-2.422,-32.274,-2.531,
,ZINC02874482,-2.422,-32.274,-2.531,
,ZINC14040649,-2.42,-42.901,-3.354,
,ZINC07053260,-2.419,-30.82,-2.701,
,ZINC06623211,-2.419,-36.919,-2.937,
,ZINC32961611,-2.417,-36.843,-2.417,
,ZINC32961611,-2.417,-36.843,-2.417,
,ZINC07053236,-2.412,-30.147,-2.875,
,ZINC32962192,-2.412,-46.984,-3.607,
,ZINC32962192,-2.412,-46.984,-3.607,
,ZINC32962192,-2.412,-46.984,-3.607,
,ZINC32962192,-2.412,-46.984,-3.607,
,ZINC91054606,-2.407,-33.549,-2.432,
,ZINC91054606,-2.407,-33.549,-2.432,
,ZINC33253445,-2.407,-31.649,-2.748,
,ZINC33253445,-2.407,-31.649,-2.748,
,ZINC33253577,-2.403,-37.044,-3,
,ZINC33253577,-2.403,-37.044,-3,
,ZINC64472397,-2.403,-30.238,-2.608,
,ZINC64472397,-2.403,-30.238,-2.608,
,ZINC91054689,-2.401,-31.484,-2.453,
,ZINC91054689,-2.401,-31.484,-2.453,
,ZINC32962199,-2.401,-39.319,-3.357,
,ZINC32962199,-2.401,-39.319,-3.357,
,ZINC33253643,-2.399,-38.476,-3.059,
,ZINC33253643,-2.399,-38.476,-3.059,
,ZINC07053252,-2.398,-31.703,-2.454,
,ZINC58009292,-2.39,-33.852,-2.489,
,ZINC02938536,-2.388,-41.631,-3.925,
,ZINC00459009,-2.387,-29.513,-2.536,
,ZINC91054434,-2.383,-31.655,-2.397,
,ZINC64580580,-2.382,-41.064,-2.497,
,ZINC64580580,-2.382,-41.064,-2.497,
,ZINC04344112,-2.375,-33.137,-2.492,
,ZINC12541594,-2.375,-39.653,-2.858,
,ZINC64843419,-2.372,-38.83,-2.373,
,ZINC64843419,-2.372,-38.83,-2.373,
,ZINC20436303,-2.372,-36.327,-4.159,
,ZINC06368785,-2.366,-31.925,-2.498,
,ZINC33253486,-2.365,-33.346,-2.803,
,ZINC33253486,-2.365,-33.346,-2.803,
,ZINC00249005,-2.365,-30.899,-2.527,
,ZINC64843435,-2.362,-35.412,-3.467,
,ZINC64843435,-2.362,-35.412,-3.467,
,ZINC32962173,-2.361,-45.312,-3,
,ZINC32962173,-2.361,-45.312,-3,
,ZINC32961626,-2.357,-38.389,-2.357,
,ZINC32961626,-2.357,-38.389,-2.357,
,ZINC35397674,-2.353,-36.896,-3.339,
,ZINC35397674,-2.353,-36.896,-3.339,
,ZINC91054640,-2.351,-30.403,-2.39,
,ZINC32962073,-2.349,-33.562,-2.859,
,ZINC32962073,-2.349,-33.562,-2.859,
,ZINC33253665,-2.346,-44.326,-3.712,
,ZINC33253665,-2.346,-44.326,-3.712,
,ZINC33253428,-2.346,-34.144,-2.728,
,ZINC33253428,-2.346,-34.144,-2.728,
,ZINC33253440,-2.343,-38.464,-2.793,
,ZINC33253440,-2.343,-38.464,-2.793,
,ZINC06919662,-2.34,-35.404,-2.6,
,ZINC02455803,-2.34,-34.097,-2.706,
,ZINC02455803,-2.34,-34.097,-2.706,
,ZINC02455803,-2.34,-34.097,-2.706,
,ZINC00953477,-2.339,-30.55,-2.401,
,ZINC00953477,-2.339,-30.55,-2.401,
,ZINC43586964,-2.336,-22.696,-2.4,
,ZINC32962191,-2.334,-35.807,-2.93,
,ZINC32962191,-2.334,-35.807,-2.93,
,ZINC33253437,-2.333,-36.359,-2.769,
,ZINC33253437,-2.333,-36.359,-2.769,
,ZINC33253426,-2.331,-35.063,-2.882,
,ZINC33253426,-2.331,-35.063,-2.882,
,ZINC32962064,-2.33,-33.552,-2.895,
,ZINC32962064,-2.33,-33.552,-2.895,
,ZINC00074714,-2.33,-33.475,-3.09,
,ZINC00168288,-2.326,-37.357,-3.097,
,ZINC35397457,-2.322,-35.661,-2.322,
,ZINC35397457,-2.322,-35.661,-2.322,
,ZINC06919712,-2.32,-37.141,-2.926,
,ZINC33253044,-2.316,-33.2,-2.322,
,ZINC33253044,-2.316,-33.2,-2.322,
,ZINC58118486,-2.315,-34.523,-2.326,
,ZINC58118486,-2.315,-34.523,-2.326,
,ZINC58118486,-2.315,-34.523,-2.326,
,ZINC58118486,-2.315,-34.523,-2.326,
,ZINC32962179,-2.31,-43.525,-3.212,
,ZINC32962179,-2.31,-43.525,-3.212,
,ZINC00074848,-2.309,-38.336,-3.358,
,ZINC35397527,-2.308,-30.934,-2.308,
,ZINC35397527,-2.308,-30.934,-2.308,
,ZINC02455808,-2.305,-31.754,-2.469,
,ZINC02455808,-2.305,-31.754,-2.469,
,ZINC33253640,-2.304,-36.894,-2.953,
,ZINC33253640,-2.304,-36.894,-2.953,
,ZINC19943917,-2.301,-40.208,-2.439,
,ZINC13585975,-2.301,-43.076,-2.569,
,ZINC33253597,-2.3,-36.189,-2.324,
,ZINC33253597,-2.3,-36.189,-2.324,
,ZINC07053262,-2.3,-33.775,-2.628,
,ZINC16099621,-2.3,-36.168,-2.362,
,ZINC12856836,-2.299,-54.582,-4.728,
,ZINC12856836,-2.299,-54.582,-4.728,
,ZINC12856836,-2.299,-54.582,-4.728,
,ZINC12856836,-2.299,-54.582,-4.728,
,ZINC12856836,-2.299,-54.582,-4.728,
,ZINC12856836,-2.299,-54.582,-4.728,
,ZINC92942175,-2.292,-37.865,-4.915,
,ZINC33253490,-2.288,-29.847,-2.633,
,ZINC33253490,-2.288,-29.847,-2.633,
,ZINC64843435,-2.288,-30.481,-2.465,
,ZINC64843435,-2.288,-30.481,-2.465,
,ZINC33253669,-2.286,-38.456,-3.63,
,ZINC33253669,-2.286,-38.456,-3.63,
,ZINC33253593,-2.282,-36.867,-2.785,
,ZINC33253593,-2.282,-36.867,-2.785,
,ZINC78406490,-2.279,-52.246,-4.079,
,ZINC07053269,-2.278,-35.245,-2.545,
,ZINC24433352,-2.277,-30.872,-2.341,
,ZINC35397684,-2.274,-28.069,-2.484,
,ZINC35397684,-2.274,-28.069,-2.484,
,ZINC94554478,-2.267,-34.38,-3.346,
,ZINC07053254,-2.267,-37.076,-2.913,
,ZINC07053269,-2.266,-31.711,-2.867,
,ZINC33253665,-2.263,-36.794,-3.756,
,ZINC33253665,-2.263,-36.794,-3.756,
,ZINC32962258,-2.263,-33.918,-3.679,
,ZINC32962258,-2.263,-33.918,-3.679,
,ZINC33253426,-2.262,-29.673,-2.699,
,ZINC33253426,-2.262,-29.673,-2.699,
,ZINC48231534,-2.26,-33.476,-3.424,
,ZINC78406490,-2.253,-37.364,-2.718,
,ZINC32962110,-2.253,-33.548,-2.911,
,ZINC32962110,-2.253,-33.548,-2.911,
,ZINC35397678,-2.249,-35.208,-2.36,
,ZINC35397678,-2.249,-35.208,-2.36,
,ZINC14478355,-2.248,-32.189,-2.249,
,ZINC35397678,-2.248,-38.393,-3.293,
,ZINC35397678,-2.248,-38.393,-3.293,
,ZINC47318066,-2.246,-33.279,-2.278,
,ZINC47318066,-2.246,-33.279,-2.278,
,ZINC32961633,-2.245,-36.896,-2.462,
,ZINC32961633,-2.245,-36.896,-2.462,
,ZINC35397724,-2.242,-26.152,-2.243,
,ZINC35397724,-2.242,-26.152,-2.243,
,ZINC09356151,-2.24,-35.901,-2.34,
,ZINC09356151,-2.24,-35.901,-2.34,
,ZINC04809530,-2.237,-36.583,-2.38,
,ZINC04809530,-2.237,-36.583,-2.38,
,ZINC15732041,-2.232,-39.07,-2.833,
,ZINC04742774,-2.232,-38.69,-3.182,
,ZINC04742774,-2.232,-38.69,-3.182,
,ZINC35397694,-2.231,-41.199,-3.295,
,ZINC35397694,-2.231,-41.199,-3.295,
,ZINC32962064,-2.23,-29.046,-2.796,
,ZINC32962064,-2.23,-29.046,-2.796,
,ZINC33253634,-2.227,-33.472,-2.914,
,ZINC33253634,-2.227,-33.472,-2.914,
,ZINC05262274,-2.226,-34.146,-2.379,
,ZINC33253447,-2.225,-31.506,-2.676,
,ZINC33253447,-2.225,-31.506,-2.676,
,ZINC32961640,-2.22,-34.147,-2.437,
,ZINC32961640,-2.22,-34.147,-2.437,
,ZINC04215275,-2.219,-43.188,-2.219,
,ZINC04215275,-2.219,-43.188,-2.219,
,ZINC04215275,-2.219,-43.188,-2.219,
,ZINC04215275,-2.219,-43.188,-2.219,
,ZINC04215275,-2.219,-43.188,-2.219,
,ZINC04215275,-2.219,-43.188,-2.219,
,ZINC78420080,-2.217,-42.485,-3.823,
,ZINC32962139,-2.211,-36.522,-2.619,
,ZINC32962139,-2.211,-36.522,-2.619,
,ZINC59379184,-2.205,-42.14,-4.241,
,ZINC59379184,-2.205,-42.14,-4.241,
,ZINC70639139,-2.205,-32.698,-2.754,
,ZINC33253581,-2.196,-36.647,-2.69,
,ZINC33253581,-2.196,-36.647,-2.69,
,ZINC91054510,-2.195,-28.159,-2.239,
,ZINC91054510,-2.195,-28.159,-2.239,
,ZINC33253447,-2.194,-34.588,-2.747,
,ZINC33253447,-2.194,-34.588,-2.747,
,ZINC14040656,-2.193,-48.024,-3.395,
,ZINC07053233,-2.193,-33.269,-2.47,
,ZINC06623211,-2.193,-30.513,-2.513,
,ZINC35397460,-2.19,-32.547,-2.19,
,ZINC35397460,-2.19,-32.547,-2.19,
,ZINC35397460,-2.19,-32.547,-2.19,
,ZINC35397460,-2.19,-32.547,-2.19,
,ZINC01117398,-2.187,-31.776,-2.332,
,ZINC01117398,-2.187,-31.776,-2.332,
,ZINC01059093,-2.185,-35.119,-2.888,
,ZINC32962190,-2.185,-33.62,-3.085,
,ZINC32962190,-2.185,-33.62,-3.085,
,ZINC33253490,-2.179,-40.486,-3.569,
,ZINC33253490,-2.179,-40.486,-3.569,
,ZINC32962200,-2.179,-31.408,-2.695,
,ZINC32962200,-2.179,-31.408,-2.695,
,ZINC33253355,-2.179,-41.397,-3.165,
,ZINC33253355,-2.179,-41.397,-3.165,
,ZINC35397682,-2.178,-32.445,-2.345,
,ZINC35397682,-2.178,-32.445,-2.345,
,ZINC35397707,-2.176,-37.572,-3.161,
,ZINC35397707,-2.176,-37.572,-3.161,
,ZINC64472395,-2.175,-29.327,-3.199,
,ZINC64472395,-2.175,-29.327,-3.199,
,ZINC00792949,-2.17,-35.494,-2.717,
,ZINC32962132,-2.169,-38.751,-2.633,
,ZINC32962132,-2.169,-38.751,-2.633,
,ZINC64843330,-2.168,-39.797,-2.168,
,ZINC64843330,-2.168,-39.797,-2.168,
,ZINC35397686,-2.166,-38.802,-3.212,
,ZINC35397686,-2.166,-38.802,-3.212,
,ZINC32588738,-2.166,-35.33,-2.246,
,ZINC05262276,-2.161,-34.316,-2.222,
,ZINC58148032,-2.159,-38.173,-2.218,
,ZINC58148032,-2.159,-38.173,-2.218,
,ZINC72937776,-2.158,-50.099,-4.531,
,ZINC72937776,-2.158,-50.099,-4.531,
,ZINC72937776,-2.158,-50.099,-4.531,
,ZINC06510596,-2.154,-31.986,-2.589,
,ZINC12771140,-2.152,-54.69,-4.524,
,ZINC12771140,-2.152,-54.69,-4.524,
,ZINC12771140,-2.152,-54.69,-4.524,
,ZINC10509552,-2.143,-41.412,-3.077,
,ZINC35397373,-2.142,-27.223,-2.143,
,ZINC35397373,-2.142,-27.223,-2.143,
,ZINC33253492,-2.142,-30.048,-2.709,
,ZINC33253492,-2.142,-30.048,-2.709,
,ZINC33253577,-2.141,-33.086,-2.647,
,ZINC33253577,-2.141,-33.086,-2.647,
,ZINC33253481,-2.14,-39.868,-2.174,
,ZINC33253481,-2.14,-39.868,-2.174,
,ZINC68254830,-2.134,-42.413,-4.393,
,ZINC68254830,-2.134,-42.413,-4.393,
,ZINC32962263,-2.133,-39.51,-3.621,
,ZINC32962263,-2.133,-39.51,-3.621,
,ZINC89726093,-2.132,-34.86,-3.41,
,ZINC89726093,-2.132,-34.86,-3.41,
,ZINC94557825,-2.128,-32.545,-3.224,
,ZINC20061363,-2.121,-29.262,-2.931,
,ZINC05224074,-2.118,-32.06,-2.854,
,ZINC12339935,-2.116,-34.413,-2.133,
,ZINC00249005,-2.112,-33.924,-2.957,
,ZINC32962073,-2.112,-28.813,-2.622,
,ZINC32962073,-2.112,-28.813,-2.622,
,ZINC14040656,-2.111,-35.571,-3.014,
,ZINC32962173,-2.11,-42.912,-3.002,
,ZINC32962173,-2.11,-42.912,-3.002,
,ZINC92942175,-2.11,-31.134,-4.029,
,ZINC33253664,-2.105,-32.82,-2.119,
,ZINC33253664,-2.105,-32.82,-2.119,
,ZINC12541594,-2.105,-33.321,-2.451,
,ZINC32961605,-2.103,-33.321,-2.103,
,ZINC32961605,-2.103,-33.321,-2.103,
,ZINC33253350,-2.102,-34.197,-2.821,
,ZINC33253350,-2.102,-34.197,-2.821,
,ZINC33253440,-2.1,-27.549,-2.549,
,ZINC33253440,-2.1,-27.549,-2.549,
,ZINC32962235,-2.098,-32.74,-2.142,
,ZINC32962235,-2.098,-32.74,-2.142,
,ZINC07053272,-2.095,-32.661,-3.053,
,ZINC58009272,-2.092,-30.718,-2.195,
,ZINC33253355,-2.09,-33.575,-3.166,
,ZINC33253355,-2.09,-33.575,-3.166,
,ZINC33253447,-2.085,-29.517,-2.637,
,ZINC33253447,-2.085,-29.517,-2.637,
,ZINC35397430,-2.085,-23.296,-2.085,
,ZINC35397430,-2.085,-23.296,-2.085,
,ZINC03152691,-2.081,-41.277,-4.145,
,ZINC15799182,-2.081,-38.852,-3.195,
,ZINC32962251,-2.079,-39.463,-3.448,
,ZINC32962251,-2.079,-39.463,-3.448,
,ZINC59379184,-2.073,-37.343,-4.364,
,ZINC59379184,-2.073,-37.343,-4.364,
,ZINC32961690,-2.072,-32.032,-2.072,
,ZINC32961690,-2.072,-32.032,-2.072,
,ZINC32962190,-2.071,-37.695,-2.694,
,ZINC32962190,-2.071,-37.695,-2.694,
,ZINC64843437,-2.069,-31.668,-2.305,
,ZINC64843437,-2.069,-31.668,-2.305,
,ZINC64843437,-2.069,-31.668,-2.305,
,ZINC64843437,-2.069,-31.668,-2.305,
,ZINC32962220,-2.069,-29.369,-2.082,
,ZINC32962220,-2.069,-29.369,-2.082,
,ZINC03407894,-2.062,-32.806,-2.883,
,ZINC33253445,-2.061,-29.168,-2.83,
,ZINC33253445,-2.061,-29.168,-2.83,
,ZINC00266572,-2.057,-37.872,-3.293,
,ZINC35397698,-2.051,-30.378,-2.259,
,ZINC35397698,-2.051,-30.378,-2.259,
,ZINC08396681,-2.044,-38.256,-3.378,
,ZINC08396681,-2.044,-38.256,-3.378,
,ZINC24432921,-2.044,-23.725,-2.108,
,ZINC02187199,-2.044,-34.767,-2.153,
,ZINC58421370,-2.04,-28.678,-2.074,
,ZINC58421370,-2.04,-28.678,-2.074,
,ZINC13340992,-2.036,-35.698,-3.287,
,ZINC13340992,-2.036,-35.698,-3.287,
,ZINC32962131,-2.029,-35.514,-2.403,
,ZINC32962131,-2.029,-35.514,-2.403,
,ZINC00341280,-2.028,-30.198,-2.697,
,ZINC05121391,-2.028,-28.024,-2.373,
,ZINC09356463,-2.026,-39.533,-3.155,
,ZINC09356463,-2.026,-39.533,-3.155,
,ZINC41842036,-2.019,-46.728,-4.548,
,ZINC41842036,-2.019,-46.728,-4.548,
,ZINC32962248,-2.017,-33.659,-3.433,
,ZINC32962248,-2.017,-33.659,-3.433,
,ZINC47317965,-2.017,-31.556,-3.776,
,ZINC14040656,-2.014,-37.864,-2.293,
,ZINC33253660,-2.014,-33.759,-2.635,
,ZINC33253660,-2.014,-33.759,-2.635,
,ZINC04344112,-2.013,-31.545,-3.034,
,ZINC07053233,-2.008,-38.581,-2.592,
,ZINC32962233,-2.005,-29.621,-2.03,
,ZINC32962233,-2.005,-29.621,-2.03,
,ZINC01128680,-2,-30.396,-2.295,
,ZINC12526247,-1.998,-30.645,-2.286,
,ZINC12526247,-1.998,-30.645,-2.286,
,ZINC32962131,-1.994,-36.261,-2.753,
,ZINC32962131,-1.994,-36.261,-2.753,
,ZINC33253445,-1.989,-34.579,-2.759,
,ZINC33253445,-1.989,-34.579,-2.759,
,ZINC07053258,-1.978,-30.24,-2.236,
,ZINC01217732,-1.975,-35.538,-2.417,
,ZINC01217732,-1.975,-35.538,-2.417,
,ZINC33253581,-1.975,-26.833,-2.617,
,ZINC33253581,-1.975,-26.833,-2.617,
,ZINC06088981,-1.971,-30.032,-2.04,
,ZINC64580573,-1.971,-47.172,-4.46,
,ZINC64580573,-1.971,-47.172,-4.46,
,ZINC01117398,-1.968,-38.228,-2.872,
,ZINC01117398,-1.968,-38.228,-2.872,
,ZINC00808530,-1.967,-36.666,-2.375,
,ZINC32962137,-1.964,-37.291,-2.455,
,ZINC32962137,-1.964,-37.291,-2.455,
,ZINC05614321,-1.954,-26.579,-2.67,
,ZINC06368785,-1.954,-33.315,-2.909,
,ZINC24432836,-1.952,-22.641,-2.006,
,ZINC35397680,-1.952,-33.018,-2.231,
,ZINC35397680,-1.952,-33.018,-2.231,
,ZINC32962100,-1.95,-37.687,-2.44,
,ZINC32962100,-1.95,-37.687,-2.44,
,ZINC07053254,-1.946,-31.513,-2.189,
,ZINC64472395,-1.946,-31.324,-2.14,
,ZINC64472395,-1.946,-31.324,-2.14,
,ZINC32962239,-1.945,-34.658,-3.474,
,ZINC32962239,-1.945,-34.658,-3.474,
,ZINC47317879,-1.937,-29.325,-2.02,
,ZINC35397466,-1.934,-29.731,-1.934,
,ZINC35397466,-1.934,-29.731,-1.934,
,ZINC55009890,-1.934,-41.441,-2.022,
,ZINC00074714,-1.934,-27.908,-2.126,
